event_id,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,dem_issue,landslide
NEG_02168,,,,,26.105690859523982,88.62857973755412,True,,False,2015-08-16,day,,,,55.0,1.4670033111077372,18.43494882292201,0.002098730803040515,0.75,True,,0
NEG_02169,,,,,26.977555565199225,88.03722442336235,True,,False,2024-05-28,day,,,,1927.0,35.314522777981104,190.53918372862825,0.00419746160608103,17.5,True,,0
NEG_02170,,,,,26.359299918013154,88.47535222297745,True,,False,2024-06-18,day,,,,78.0,3.9985110876193146,190.00797980144137,0.002098730803040515,1.625,True,,0
NEG_02171,,,,,25.64104522566996,94.90137066868763,True,,False,2008-10-29,day,,,,2375.0,25.163269809419624,324.11786275379575,0.012592384818243093,11.0,True,,0
NEG_02172,,,,,26.381375867905877,88.14076884522974,True,,False,2018-08-02,day,,,,68.0,1.6400699811412143,98.13010235415598,0.0,0.875,True,,0
NEG_02173,,,,,25.728934084630122,94.93203270835652,True,,False,2010-10-09,day,,,,1606.0,12.84297268508039,250.27772223555294,-0.0010493654015202576,5.75,True,,0
NEG_02174,,,,,26.95033626453373,91.06314135589619,True,,False,2010-03-27,day,,,,1283.0,41.440725017446134,91.05118074954375,-0.01783921182584438,21.375,True,,0
NEG_02175,,,,,27.05700970065426,88.89388356948078,True,,False,2025-07-06,day,,,,705.0,20.06650687972737,328.6005425166587,0.014691115621283607,9.125,True,,0
NEG_02176,,,,,26.243992917636966,91.76338075621645,True,,False,2010-08-20,day,,,,51.0,0.9279360212320218,0.0,0.0010493654015202576,0.375,True,,0
NEG_02177,,,,,26.261178811657043,88.98203918487647,True,,False,2015-08-01,day,,,,61.0,1.9124458385919303,284.0362434679265,-0.0010493654015202576,0.875,True,,0
NEG_02178,,,,,26.12841247835202,88.02602671964074,True,,False,2024-05-28,day,,,,53.0,0.7336218900839592,161.56505117707798,-0.003148096204560773,1.0,True,,0
NEG_02179,,,,,26.60415955403122,91.93593668400675,True,,False,2021-08-23,day,,,,77.0,0.9842140238852851,225.0,0.0010493654015202576,0.5,True,,0
NEG_02180,,,,,27.08427250010274,88.25914844914249,True,,False,2025-05-30,day,,,,1341.0,24.272541997663783,94.63546342690265,0.003148096204560773,10.5,True,,0
NEG_02181,,,,,27.03576383250871,88.9149730442002,True,,False,2023-08-06,day,,,,660.0,29.671066362733512,354.28940686250036,-0.019937942628884896,13.625,True,,0
NEG_02182,,,,,26.410784225732186,88.01823786888659,True,,False,2024-05-28,day,,,,67.0,1.766332255932799,113.19859051364818,0.0010493654015202576,0.75,True,,0
NEG_02183,,,,,27.68834530203793,88.21964489531877,True,,False,2024-05-28,day,,,,5380.0,44.71602372506092,15.172915345525254,-0.007345557810641803,24.125,True,,0
NEG_02184,,,,,25.60861331662731,94.55987200652893,True,,False,2021-06-06,day,,,,898.0,30.76213684262188,123.90627698844216,-0.01678984642432412,13.75,True,,0
NEG_02185,,,,,26.62743194324788,91.25948364172677,True,,False,2024-09-24,day,,,,55.0,1.766332255932799,293.1985905136482,-0.0010493654015202576,0.75,True,,0
NEG_02186,,,,,26.705363672158857,88.73550199294606,True,,False,2015-08-01,day,,,,100.0,1.4670033111077372,161.56505117707798,-0.003148096204560773,0.875,True,,0
NEG_02187,,,,,26.3453010179202,91.99119291332485,True,,False,2019-10-26,day,,,,49.0,2.643378827298892,285.25511870305775,0.002098730803040515,1.125,True,,0
NEG_02188,,,,,26.092232601678475,88.67405569183951,True,,False,2024-05-28,day,,,,57.0,2.6433788272988923,322.1250163489018,0.0,1.125,True,,0
NEG_02189,,,,,26.672903053097972,88.84313223496852,True,,False,2024-05-28,day,,,,90.0,3.735654370879814,299.74488129694225,0.00419746160608103,1.75,True,,0
NEG_02190,,,,,27.522132639680354,88.40151438848807,True,,False,2024-09-03,day,,,,2645.0,54.2607676484656,68.81865049973376,-0.07450494350793829,32.875,True,,0
NEG_02191,,,,,26.803347640460636,91.27193924111259,True,,False,2024-05-28,day,,,,386.0,14.810769939175323,319.9697407281103,-0.009444288613682319,6.125,True,,0
NEG_02192,,,,,26.206115467332776,88.24978431102168,True,,False,2024-05-28,day,,,,59.0,1.6400699811412145,135.0,0.0010493654015202576,0.75,True,,0
NEG_02193,,,,,25.589181143054176,94.45440965869265,True,,False,2008-07-01,day,,,,1186.0,26.11759067678599,292.3286563780191,0.03148096204560773,13.0,True,,0
NEG_02194,,,,,26.01053636348435,88.77663429330516,True,,False,2025-06-01,day,,,,52.0,1.4670033111077372,341.565051177078,0.0,0.5,True,,0
NEG_02195,,,,,26.05935779648703,91.61093832980345,True,,False,2014-09-23,day,,,,67.0,5.111538081344007,5.194428907734803,0.0010493654015202576,2.125,True,,0
NEG_02196,,,,,26.793977292876516,91.87451855823932,True,,False,2024-05-28,day,,,,164.0,2.0742028577397202,333.434948822922,0.0010493654015202576,1.125,True,,0
NEG_02197,,,,,26.777281248530674,91.26898807658348,True,,False,2012-06-13,day,,,,183.0,5.645604202659949,235.00797980144134,0.002098730803040515,2.25,True,,0
NEG_02198,,,,,27.97317675100014,88.9798675943113,True,,False,2013-08-16,day,,,,4938.0,3.5444547846983694,78.69006752597979,0.0052468270076012884,1.75,True,,0
NEG_02199,,,,,26.040850716200517,91.70512024622877,True,,False,2024-05-28,day,,,,591.0,11.22928894146221,258.23171106797935,0.0052468270076012884,4.875,True,,0
NEG_02200,,,,,26.100641941971787,88.70758046420555,True,,False,2025-06-01,day,,,,62.0,4.453699813761611,261.0273733851036,-0.002098730803040515,1.875,True,,0
NEG_02201,,,,,26.87029952290627,88.13855215481584,True,,False,2024-10-07,day,,,,1654.0,29.704644091667195,170.60453398043313,-0.0052468270076012884,13.5,True,,0
NEG_02202,,,,,27.175582206940245,88.96039421025833,True,,False,2025-05-31,day,,,,2207.0,31.793294631453392,358.12825503471123,-0.007345557810641803,14.75,True,,0
NEG_02203,,,,,27.801455249779046,88.39760655100658,True,,False,2025-06-03,day,,,,4631.0,31.71977453759794,31.6075022462489,0.007345557810641803,14.875,True,,0
NEG_02204,,,,,25.642813320968745,94.32772336450951,True,,False,2012-07-13,day,,,,2121.0,27.491849393871824,20.973493421320796,-0.00839492321216206,13.0,True,,0
NEG_02205,,,,,25.433445217427497,94.39669891369074,True,,False,2025-05-31,day,,,,824.0,19.207097953514285,109.69862137458028,0.007345557810641804,8.5,True,,0
NEG_02206,,,,,26.153038449160128,88.0097106713523,True,,False,2016-05-22,day,,,,53.0,0.7336218900839592,161.56505117707798,-0.0010493654015202576,0.75,True,,0
NEG_02207,,,,,26.6859279073851,91.83336385739197,True,,False,2024-05-28,day,,,,92.0,1.994969777336083,215.53767779197437,-0.0010493654015202576,1.0,True,,0
NEG_02208,,,,,26.7304802695378,91.53288556703973,True,,False,2022-05-14,day,,,,101.0,1.8553855108258313,180.0,-0.00419746160608103,1.0,True,,0
NEG_02209,,,,,26.95156803962036,88.36142684664533,True,,False,2014-08-25,day,,,,1050.0,24.756847359421453,110.0260890941166,-0.003148096204560773,11.25,True,,0
NEG_02210,,,,,25.530481651972014,94.41575091755757,True,,False,2012-06-22,day,,,,1057.0,23.032809237825163,319.6354634269027,-0.006296192409121546,9.5,True,,0
NEG_02211,,,,,26.22962723267196,91.23963677520862,True,,False,2025-06-01,day,,,,39.0,0.0,270.0,0.0,0.0,True,,0
NEG_02212,,,,,25.230267927333493,94.56102378275838,True,,False,2024-05-28,day,,,,2029.0,15.22239037867535,323.47114463301483,-0.012592384818243091,7.0,True,,0
NEG_02213,,,,,27.32013627113167,88.91355954422518,True,,False,2016-05-22,day,,,,4379.0,15.524173791083257,143.2971449698369,-0.002098730803040515,6.375,True,,0
NEG_02214,,,,,26.748302670303648,88.11335482009316,True,,False,2024-07-02,day,,,,259.0,5.414901890983889,70.01689347810002,0.0,2.25,True,,0
NEG_02215,,,,,27.80743099498404,88.76306598988312,True,,False,2021-08-25,day,,,,4233.0,25.155076746271142,314.3013056170165,-0.032530327447127985,12.5,True,,0
NEG_02216,,,,,25.954523123395152,94.91075708333895,True,,False,2025-06-15,day,,,,1208.0,21.869814478956503,149.03624346792648,-0.003148096204560773,9.5,True,,0
NEG_02217,,,,,26.494827020081594,88.74237755393527,True,,False,2025-07-25,day,,,,82.0,5.173666223068029,296.565051177078,0.002098730803040515,2.25,True,,0
NEG_02218,,,,,26.499618306002098,91.3051604230539,True,,False,2024-05-28,day,,,,49.0,0.3281000273660635,45.0,0.0010493654015202576,0.25,True,,0
NEG_02219,,,,,26.66340798945954,91.40821202976835,True,,False,2018-06-14,day,,,,82.0,1.766332255932799,23.198590513648185,0.002098730803040515,0.875,True,,0
NEG_02220,,,,,26.73116717827662,91.24211182988422,True,,False,2024-05-28,day,,,,71.0,2.560864508768947,354.8055710922652,-0.0052468270076012884,1.5,True,,0
NEG_02221,,,,,25.289929055808766,94.62894095190832,True,,False,2024-05-29,day,,,,1785.0,24.648972889783106,74.12405349477743,-0.00839492321216206,11.375,True,,0
NEG_02222,,,,,25.107744334913576,94.2622389049765,True,,False,2024-07-17,day,,,,1317.0,9.662564312782715,92.72631099390627,-0.003148096204560773,4.125,True,,0
NEG_02223,,,,,26.032193355122015,88.52018854210344,True,,False,2022-04-04,day,,,,57.0,1.766332255932799,336.8014094863518,-0.0010493654015202576,1.0,True,,0
NEG_02224,,,,,26.56116813310159,91.47529021189932,True,,False,2013-07-03,day,,,,64.0,2.0742028577397202,116.56505117707799,-0.003148096204560773,0.875,True,,0
NEG_02225,,,,,26.9639464994274,88.53899170247081,True,,False,2016-04-22,day,,,,673.0,36.003373089588656,141.78897457443878,0.0,16.875,True,,0
NEG_02226,,,,,25.120165482840587,94.7035848758316,True,,False,2022-06-17,day,,,,1704.0,33.83752753790469,79.91183021660999,-0.00419746160608103,15.625,True,,0
NEG_02227,,,,,26.373903696579777,91.95106661335247,True,,False,2011-09-23,day,,,,53.0,1.182826340705832,281.30993247402023,0.0,0.375,True,,0
NEG_02228,,,,,26.303669330479504,91.92118645004578,True,,False,2024-09-12,day,,,,58.0,5.711093455568102,338.6293777306568,0.0010493654015202576,2.5,True,,0
NEG_02229,,,,,26.19667454399879,88.89576282317196,True,,False,2015-08-18,day,,,,59.0,1.4670033111077372,161.56505117707798,0.0010493654015202576,0.625,True,,0
NEG_02230,,,,,27.181161713955873,88.7120668522985,True,,False,2024-05-28,day,,,,1830.0,35.35861156971976,308.04704253182604,0.0010493654015202576,16.375,True,,0
NEG_02231,,,,,27.677944333751228,88.57207465435894,True,,False,2018-06-14,day,,,,3355.0,43.38682703992192,54.062856114342914,-0.0346290582501685,22.75,True,,0
NEG_02232,,,,,26.376277459126374,88.36315112069504,True,,False,2024-05-28,day,,,,79.0,0.4639984367888738,0.0,-0.003148096204560773,1.125,True,,0
NEG_02233,,,,,26.486387847985586,91.29839467522031,True,,False,2024-06-12,day,,,,50.0,2.643378827298892,105.25511870305778,0.002098730803040515,1.125,True,,0
NEG_02234,,,,,26.288093289148453,88.23593459919326,True,,False,2023-07-28,day,,,,71.0,1.9124458385919303,75.96375653207352,-0.002098730803040515,0.75,True,,0
NEG_02235,,,,,27.04019755228754,88.094655906721,True,,False,2020-05-26,day,,,,2722.0,36.45308942381296,322.1250163489018,0.002098730803040515,18.25,True,,0
NEG_02236,,,,,27.06887028371288,88.99594009065987,True,,False,2024-09-12,day,,,,1190.0,24.131694321174006,347.4711922908485,-0.003148096204560773,10.625,True,,0
NEG_02237,,,,,25.14917058711721,94.24092431251204,True,,False,2017-05-13,day,,,,1570.0,20.02105712375698,345.1916229609576,-0.012592384818243091,8.875,True,,0
NEG_02238,,,,,26.520165823086348,88.36478054577906,True,,False,2025-07-19,day,,,,89.0,2.1999042666061035,198.43494882292202,0.0,0.875,True,,0
NEG_02239,,,,,26.394961101179742,91.33496273900491,True,,False,2024-07-02,day,,,,46.0,0.4639984367888738,90.0,0.00419746160608103,1.5,True,,0
NEG_02240,,,,,26.31663343500471,91.67735321039795,True,,False,2010-09-10,day,,,,57.0,3.5444547846983694,11.309932474020215,-0.003148096204560773,1.5,True,,0
NEG_02241,,,,,25.567030939955014,94.68364342311777,True,,False,2024-07-17,day,,,,1293.0,29.071497101235618,3.7585556854719897,0.007345557810641804,13.5,True,,0
NEG_02242,,,,,27.931017838300424,88.11081215316116,True,,False,2008-08-10,day,,,,5854.0,12.625445131537308,310.6012946450045,-0.002098730803040515,5.25,True,,0
NEG_02243,,,,,26.771113658681035,88.4352127265422,True,,False,2007-09-08,day,,,,129.0,1.766332255932799,293.1985905136482,0.002098730803040515,0.875,True,,0
NEG_02244,,,,,27.467579945428906,88.87504355543757,True,,False,2015-08-01,day,,,,4019.0,36.469536739206795,4.398705354995528,-0.010493654015202577,17.75,True,,0
NEG_02245,,,,,25.98111991010502,94.92666626624563,True,,False,2024-05-28,day,,,,1188.0,35.83667427715674,34.49197785976759,0.00419746160608103,16.625,True,,0
NEG_02246,,,,,25.731668675058504,94.36696120230914,True,,False,2012-06-26,day,,,,1541.0,39.08186503881598,16.80869162620685,-0.006296192409121546,19.75,True,,0
NEG_02247,,,,,25.6886974536678,94.97878704080502,True,,False,2019-06-27,day,,,,1970.0,33.28295359685237,21.342003001237302,0.01783921182584438,15.75,True,,0
NEG_02248,,,,,26.87138012061786,88.19249623846756,True,,False,2024-08-13,day,,,,1333.0,27.732993170309708,257.9977051012163,0.007345557810641803,12.75,True,,0
NEG_02249,,,,,26.89790630522714,88.34985376794286,True,,False,2024-05-28,day,,,,994.0,33.3975651605692,207.82409638425327,-0.0010493654015202576,15.875,True,,0
NEG_02250,,,,,26.359504128726815,88.1256983925506,True,,False,2017-06-03,day,,,,65.0,2.0742028577397202,296.565051177078,0.0,0.75,True,,0
NEG_02251,,,,,27.525147835339567,88.20291105740209,True,,False,2024-06-18,day,,,,4579.0,24.808840796100647,266.98721249581666,0.00839492321216206,11.75,True,,0
NEG_02252,,,,,27.79702998943343,88.59045122146988,True,,False,2024-07-02,day,,,,4509.0,15.70191244445148,258.36636600105953,0.0010493654015202576,7.125,True,,0
NEG_02253,,,,,25.548034836533922,94.70279461548384,True,,False,2025-06-01,day,,,,1920.0,39.01480971065438,181.71835800165547,0.0062961924091215465,18.5,True,,0
NEG_02254,,,,,26.629153444628333,91.1525616806976,True,,False,2024-05-28,day,,,,55.0,4.9095031942554925,8.130102354155966,0.0,2.125,True,,0
NEG_02255,,,,,26.67739110770543,91.02429477929701,True,,False,2025-06-01,day,,,,60.0,2.364645337583093,101.30993247402021,0.0,1.0,True,,0
NEG_02256,,,,,26.3329038442532,91.6694591231604,True,,False,2021-08-23,day,,,,51.0,1.4670033111077372,251.565051177078,-0.002098730803040515,0.75,True,,0
NEG_02257,,,,,26.590897165175086,88.91332074124801,True,,False,2014-09-22,day,,,,80.0,3.293767330766734,50.710593137499636,0.003148096204560773,1.5,True,,0
NEG_02258,,,,,25.71620882020316,94.20415646463114,True,,False,2010-08-19,day,,,,1001.0,16.993337545769563,147.99461679191648,-0.0010493654015202576,7.125,True,,0
NEG_02259,,,,,26.996226529688755,88.10326783442619,True,,False,2010-04-22,day,,,,2418.0,35.01239571232003,192.34919770340446,0.010493654015202577,16.875,True,,0
NEG_02260,,,,,26.085484441587443,88.18336995639352,True,,False,2013-10-05,day,,,,52.0,2.703603315270673,329.0362434679265,-0.002098730803040515,1.25,True,,0
NEG_02261,,,,,25.02185374051767,94.81696600755654,True,,False,2024-05-28,day,,,,986.0,16.88608145413677,80.78897345918334,-0.011543019416722835,7.875,True,,0
NEG_02262,,,,,26.657162483183235,91.36505644632076,True,,False,2022-10-10,day,,,,80.0,1.6400699811412143,351.86989764584405,-0.002098730803040515,0.875,True,,0
NEG_02263,,,,,26.696085860157723,88.34243146230276,True,,False,2009-07-10,day,,,,130.0,0.4639984367888738,270.0,-0.00419746160608103,1.25,True,,0
NEG_02264,,,,,27.069526324933754,88.58896072701327,True,,False,2024-09-24,day,,,,1482.0,26.520415488161518,318.2892426784918,-0.002098730803040515,11.5,True,,0
NEG_02265,,,,,25.742268287179225,94.50973821431228,True,,False,2022-06-17,day,,,,1566.0,32.842035900351426,246.32946151527955,0.010493654015202577,15.25,True,,0
NEG_02266,,,,,26.398058869119076,88.02631536007061,True,,False,2025-05-31,day,,,,66.0,0.9279360212320218,180.0,0.0010493654015202576,0.375,True,,0
NEG_02267,,,,,25.97615238534603,94.87365934166493,True,,False,2024-08-25,day,,,,767.0,23.464768770735898,216.6561084159669,0.022036673431925412,11.625,True,,0
NEG_02268,,,,,26.796930634599008,91.127464698073,True,,False,2013-05-11,day,,,,128.0,1.4670033111077372,198.43494882292202,0.0010493654015202576,0.625,True,,0
NEG_02269,,,,,26.67232668470449,91.8976390469942,True,,False,2025-06-01,day,,,,80.0,0.3281000273660635,225.0,0.002098730803040515,0.625,True,,0
NEG_02270,,,,,26.43693734854511,91.78461555660677,True,,False,2010-08-27,day,,,,57.0,2.3187761415533013,143.13010235415598,0.002098730803040515,1.0,True,,0
NEG_02271,,,,,26.5208798349784,88.83647767569668,True,,False,2024-09-28,day,,,,78.0,0.6561785380626193,315.0,0.0010493654015202576,0.375,True,,0
NEG_02272,,,,,26.644463287176936,88.02820643300849,True,,False,2011-06-20,day,,,,125.0,2.3187761415533013,90.0,0.002098730803040515,1.0,True,,0
NEG_02273,,,,,26.513707672251897,88.24019043521686,True,,False,2025-05-30,day,,,,86.0,2.497180288475761,158.19859051364818,0.0,1.0,True,,0
NEG_02274,,,,,27.337702926733943,88.41842684425801,True,,False,2024-05-28,day,,,,2653.0,22.800931005817752,97.19347005529553,-0.00839492321216206,10.375,True,,0
NEG_02275,,,,,26.860353356757038,88.94590847530937,True,,False,2017-07-09,day,,,,159.0,5.173666223068029,296.565051177078,-0.002098730803040515,2.25,True,,0
NEG_02276,,,,,27.381382403601076,88.07854501999712,True,,False,2023-09-17,day,,,,3072.0,39.737012536091754,144.91652612090726,-0.011543019416722833,19.875,True,,0
NEG_02277,,,,,25.059100867425887,94.1052873228666,True,,False,2013-08-04,day,,,,1018.0,30.926801342056176,283.2848664849022,0.01678984642432412,14.5,True,,0
NEG_02278,,,,,26.34105017611979,91.54355174092136,True,,False,2025-05-31,day,,,,48.0,2.1999042666061035,341.565051177078,0.002098730803040515,1.125,True,,0
NEG_02279,,,,,25.903209478579047,94.86433177742886,True,,False,2013-08-17,day,,,,932.0,34.75122836555315,244.78107710703506,0.015740481022803864,16.75,True,,0
NEG_02280,,,,,26.12660904432736,91.56631455931958,True,,False,2024-05-28,day,,,,49.0,1.037441336361181,153.43494882292202,0.002098730803040515,0.5,True,,0
NEG_02281,,,,,26.462608888398158,88.78515104819174,True,,False,2024-05-28,day,,,,80.0,2.560864508768947,354.8055710922652,-0.003148096204560773,1.25,True,,0
NEG_02282,,,,,27.012290156458878,88.87991593861851,True,,False,2025-05-30,day,,,,424.0,0.4639984367888738,90.0,0.0,0.25,True,,0
NEG_02283,,,,,27.731285337959324,88.87208842543836,True,,False,2024-05-28,day,,,,4911.0,9.450947006055436,184.18491612511843,-0.0052468270076012884,5.0,True,,0
NEG_02284,,,,,25.436283729784083,94.96243140066962,True,,False,2017-06-12,day,,,,1068.0,37.74852513159254,195.78075330951538,0.014691115621283606,19.0,True,,0
NEG_02285,,,,,26.489701171866706,88.76264404921179,True,,False,2024-07-02,day,,,,82.0,2.3187761415533013,143.13010235415598,0.0,1.0,True,,0
NEG_02286,,,,,26.347984748456273,91.89226184823576,True,,False,2010-06-10,day,,,,51.0,1.182826340705832,168.69006752597977,0.0010493654015202576,0.5,True,,0
NEG_02287,,,,,26.527815087826486,91.99984644549902,True,,False,2025-05-31,day,,,,64.0,1.037441336361181,153.43494882292202,0.002098730803040515,0.5,True,,0
NEG_02288,,,,,26.361731608552365,88.01020958136061,True,,False,2024-05-28,day,,,,66.0,2.643378827298892,105.25511870305778,0.0,1.125,True,,0
NEG_02289,,,,,26.70397006874648,88.65084457977954,True,,False,2025-05-30,day,,,,101.0,0.6561785380626193,45.0,-0.002098730803040515,0.75,True,,0
NEG_02290,,,,,26.60773972761818,91.53814766134082,True,,False,2025-05-31,day,,,,68.0,0.4639984367888738,270.0,0.0010493654015202576,0.125,True,,0
NEG_02291,,,,,26.293704584658784,91.2772849136029,True,,False,2025-05-30,day,,,,46.0,3.735654370879814,7.125016348901795,-0.002098730803040515,1.75,True,,0
NEG_02292,,,,,26.17058595681204,88.66295150408133,True,,False,2024-05-28,day,,,,60.0,3.421429652299319,241.69924423399362,0.002098730803040515,1.375,True,,0
NEG_02293,,,,,26.25787226776101,88.49151186867235,True,,False,2007-08-28,day,,,,72.0,2.497180288475761,21.801409486351815,0.002098730803040515,1.25,True,,0
NEG_02294,,,,,25.333195418811993,94.59507274668624,True,,False,2018-07-11,day,,,,1472.0,18.77511491049258,12.380756928807173,0.007345557810641803,8.125,True,,0
NEG_02295,,,,,26.606044451091243,91.08951778213054,True,,False,2025-05-31,day,,,,51.0,1.6400699811412145,45.0,0.0,0.875,True,,0
NEG_02296,,,,,27.715722558364554,88.78823983252131,True,,False,2024-09-24,day,,,,4727.0,35.49452879912165,236.58061918222813,0.01364175021976335,16.75,True,,0
NEG_02297,,,,,25.449898867969143,94.85847292792212,True,,False,2012-06-26,day,,,,2288.0,26.750895983702318,136.30195267257886,-0.010493654015202577,12.25,True,,0
NEG_02298,,,,,26.316950136670343,88.8500848119449,True,,False,2024-08-28,day,,,,67.0,1.3525545544152653,149.03624346792648,-0.0010493654015202576,0.5,True,,0
NEG_02299,,,,,26.356326739598877,91.83259106173625,True,,False,2013-10-06,day,,,,51.0,2.932085702984153,18.43494882292201,0.0010493654015202576,1.125,True,,0
NEG_02300,,,,,27.42390940462273,88.06635270607867,True,,False,2024-05-28,day,,,,4251.0,37.75535120977729,138.39133941979634,-0.02623413503800644,17.75,True,,0
NEG_02301,,,,,26.52329893301758,91.3440321810074,True,,False,2020-05-26,day,,,,61.0,3.7068879296023667,0.0,-0.00419746160608103,1.75,True,,0
NEG_02302,,,,,26.047832165140445,91.77548601723545,True,,False,2024-07-02,day,,,,317.0,9.737323780495357,340.70995378081125,0.00419746160608103,4.75,True,,0
NEG_02303,,,,,26.473165199589744,88.63043395286685,True,,False,2017-06-13,day,,,,84.0,1.3525545544152653,30.963756532073518,0.0,0.625,True,,0
NEG_02304,,,,,27.419065278046986,88.78339558935554,True,,False,2024-09-20,day,,,,4140.0,23.858667788120954,229.45560283332634,-0.00839492321216206,10.125,True,,0
NEG_02305,,,,,27.698026783087762,88.0014409709171,True,,False,2007-07-19,day,,,,4860.0,12.846889067956601,6.115503566285398,-0.002098730803040515,5.75,True,,0
NEG_02306,,,,,26.030249129837784,88.7128128530278,True,,False,2025-05-31,day,,,,56.0,1.672531498381725,33.690067525979785,-0.003148096204560773,1.125,True,,0
NEG_02307,,,,,25.266180767643835,94.49720162644644,True,,False,2024-05-28,day,,,,1212.0,11.726929960588821,290.55604521958344,0.014691115621283606,6.5,True,,0
NEG_02308,,,,,26.191750513521736,91.33376874918471,True,,False,2014-09-22,day,,,,49.0,2.643378827298892,254.74488129694222,0.00419746160608103,1.375,True,,0
NEG_02309,,,,,25.41390214862427,94.26999459345326,True,,False,2023-08-08,day,,,,2216.0,19.556409699933386,245.77225468204585,-0.003148096204560773,8.875,True,,0
NEG_02310,,,,,26.54293831309676,88.25999609880554,True,,False,2025-06-01,day,,,,96.0,0.9842140238852851,45.0,-0.002098730803040515,0.625,True,,0
NEG_02311,,,,,25.11736964218174,94.78574595377833,True,,False,2016-07-17,day,,,,1081.0,18.86402226310986,354.5596679689945,-0.002098730803040515,8.5,True,,0
NEG_02312,,,,,27.114903995421663,88.69487484674114,True,,False,2011-08-12,day,,,,1956.0,29.034019873096668,336.8014094863518,-0.007345557810641803,13.125,True,,0
NEG_02313,,,,,26.945108392440723,88.1415117982153,True,,False,2024-11-12,day,,,,1425.0,23.767803655906054,147.77124256490146,0.00419746160608103,10.5,True,,0
NEG_02314,,,,,26.381947262142244,91.95694156355493,True,,False,2025-06-01,day,,,,55.0,0.4639984367888738,90.0,-0.003148096204560773,0.625,True,,0
NEG_02315,,,,,26.962314294466662,88.90159737494828,True,,False,2013-10-13,day,,,,325.0,24.513106096461403,307.7857379607932,0.010493654015202577,10.625,True,,0
NEG_02316,,,,,26.803626093986658,91.99574186963736,True,,False,2015-08-19,day,,,,155.0,0.9842140238852851,315.0,0.0,0.375,True,,0
NEG_02317,,,,,26.436759607425913,88.52018634232692,True,,False,2024-07-02,day,,,,84.0,1.3525545544152653,210.96375653207352,-0.003148096204560773,1.0,True,,0
NEG_02318,,,,,27.015130190990376,88.22005150232093,True,,False,2025-06-01,day,,,,1835.0,34.64483925213271,35.45961819515737,0.0010493654015202576,16.0,True,,0
NEG_02319,,,,,25.443584034568556,94.17101111799074,True,,False,2009-07-01,day,,,,1265.0,24.64389851683305,69.32557523912611,-0.002098730803040515,11.25,True,,0
NEG_02320,,,,,26.782030937143535,88.15555233942625,True,,False,2024-05-28,day,,,,408.0,5.5602406545470515,196.92751306414704,-0.0010493654015202576,2.5,True,,0
NEG_02321,,,,,26.490001474167336,91.11030127809275,True,,False,2023-06-17,day,,,,44.0,3.421429652299319,208.30075576600638,0.003148096204560773,1.25,True,,0
NEG_02322,,,,,27.31645080753464,88.03545314083397,True,,False,2012-06-22,day,,,,2955.0,24.232673815251285,278.27589282707515,-0.007345557810641803,10.875,True,,0
NEG_02323,,,,,25.086309750400698,94.7993212158963,True,,False,2025-06-01,day,,,,1185.0,27.01770603597264,12.380756928807173,0.002098730803040515,12.125,True,,0
NEG_02324,,,,,25.941258122512906,94.86757910044695,True,,False,2025-05-30,day,,,,645.0,39.313629455318264,337.6198649480404,-0.01364175021976335,20.0,True,,0
NEG_02325,,,,,25.33304076665274,94.42652529463747,True,,False,2024-05-28,day,,,,1051.0,12.657349027456059,295.6410058243053,0.006296192409121546,5.5,True,,0
NEG_02326,,,,,27.02213975297141,88.86922414806278,True,,False,2022-06-17,day,,,,474.0,11.928909520830345,167.82854179141253,0.002098730803040515,5.375,True,,0
NEG_02327,,,,,27.60875314299549,88.92710708272747,True,,False,2020-05-26,day,,,,3680.0,37.74852513159254,307.3493490446406,0.010493654015202577,17.75,True,,0
NEG_02328,,,,,26.69090651920213,88.7870483619502,True,,False,2024-09-28,day,,,,95.0,1.9124458385919303,14.036243467926468,0.0,0.75,True,,0
NEG_02329,,,,,26.360123309367463,88.96833798546108,True,,False,2018-05-18,day,,,,64.0,1.4670033111077372,198.43494882292202,0.0,0.5,True,,0
NEG_02330,,,,,26.884181983892496,88.45207520159185,True,,False,2025-05-31,day,,,,384.0,34.29607489992822,132.5940294833547,0.010493654015202577,15.5,True,,0
NEG_02331,,,,,27.319266690265827,88.25213356949327,True,,False,2022-05-14,day,,,,1372.0,25.59008715481535,18.74134044519272,-0.011543019416722833,11.625,True,,0
NEG_02332,,,,,26.923417091466675,88.45730475339558,True,,False,2024-05-28,day,,,,158.0,15.624256497562465,34.380344723844864,0.00839492321216206,6.375,True,,0
NEG_02333,,,,,26.452310234155863,88.42436801502198,True,,False,2015-07-25,day,,,,87.0,0.4639984367888738,0.0,0.0,0.75,True,,0
NEG_02334,,,,,26.426385613729888,88.53742733219387,True,,False,2025-06-01,day,,,,83.0,1.6400699811412143,351.86989764584405,-0.00419746160608103,1.125,True,,0
NEG_02335,,,,,26.529903600802985,88.39164550642349,True,,False,2024-06-18,day,,,,94.0,1.182826340705832,78.69006752597979,0.003148096204560773,0.75,True,,0
NEG_02336,,,,,25.968768842707306,94.09479538418546,True,,False,2025-05-31,day,,,,667.0,15.063903433144105,45.0,-0.007345557810641804,6.25,True,,0
